Name,Total Time,Year,Date Added,Play Count,Skip Count,Artist,Genre,Cleaned up time,Relative Plays,Relative Skips
Janie's Got A Gun,330083,1989,2017-04-13,18,2,Aerosmith,Rock,5:30,0.09600071045854178,0.049140049140049144
Ain't No Grave (Gonna Hold This Body Down),182177,2010,2017-04-14,32,6,Johnny Cash,Country,3:2,0.17080782144973333,0.1475409836065574
God's Gonna Cut You Down,169430,2006,2017-04-14,49,4,Johnny Cash,Country,2:49,0.2615494765949042,0.09836065573770492
Start Me Up,208587,1981,2017-04-14,24,8,The Rolling Stones,Rock,3:28,0.1281058660873,0.19672131147540983
Rock 'n' Roll Suicide,182935,1972,2017-04-14,22,6,David Bowie,Rock,3:2,0.11743037724669168,0.1475409836065574
Hang On to Yourself,159007,1972,2017-04-14,20,6,David Bowie,Rock,2:39,0.10675488840608334,0.1475409836065574
Star,167157,1972,2017-04-14,17,3,David Bowie,Rock,2:47,0.09074165514517084,0.0737704918032787
Lady Stardust,204408,1972,2017-04-14,18,4,David Bowie,Rock,3:24,0.09607939956547501,0.09836065573770492
Jessica,450403,1973,2017-04-14,11,5,The Allman Brothers Band,Rock,7:30,0.05871518862334584,0.12295081967213116
Mannish Boy,329376,1977,2017-04-14,20,3,Muddy Waters,Blues/R&B,5:29,0.10675488840608334,0.0737704918032787
Perpetual Burn,211591,1988,2017-04-15,17,4,Jason Becker,Metal,3:31,0.09081609456694703,0.09844134536505333
All Right Now,342282,1970,2017-04-15,14,6,Free,Rock,5:42,0.07478972493748579,0.14766201804758
Poison,268591,1989,2017-04-16,39,6,Alice Cooper,Metal,4:28,0.2085138583892219,0.1477832512315271
War Pigs,475167,1970,2017-04-16,20,10,Black Sabbath,Metal,7:55,0.10693018378934456,0.24630541871921183
Maniac,251977,1983,2017-04-16,22,5,Michael Sembello,Pop,4:11,0.11762320216827901,0.12315270935960591
Glasgow Kiss,468793,2005,2017-04-16,15,2,John Petrucci,Rock,7:48,0.08019763784200842,0.04926108374384237
Snow (Hey Oh),334889,2006,2017-04-16,37,7,Red Hot Chili Peppers,Rock,5:34,0.19782084001028744,0.1724137931034483
Dani California,288156,2006,2017-04-16,24,6,Red Hot Chili Peppers,Rock,4:48,0.12831622054721348,0.1477832512315271
Wonderwall,277760,1995,2017-04-16,17,6,Oasis,Pop,4:37,0.09089065622094288,0.1477832512315271
Woodstock,236277,1970,2017-04-16,24,3,"Crosby, Stills, Nash and Young",Rock,3:56,0.12831622054721348,0.07389162561576355
Déjà Vu,255529,1970,2017-04-16,15,11,"Crosby, Stills, Nash and Young",Rock,4:15,0.08019763784200842,0.270935960591133
(Ghost) Riders in the Sky,351399,1980,2017-04-19,17,5,The Outlaws,Rock,5:51,0.09111507759432792,0.1234567901234568
(Ghost) Riders in the Sky,228728,1979,2017-04-19,30,8,Johnny Cash,Country,3:48,0.16079131340175515,0.19753086419753085
Have You Ever Seen the Rain?,151196,1985,2017-04-19,21,7,Johnny Cash,Country,2:31,0.11255391938122859,0.17283950617283952
Personal Jesus,200646,2002,2017-04-19,25,7,Johnny Cash,Country,3:20,0.1339927611681293,0.17283950617283952
Streets of Laredo,213368,2002,2017-04-19,21,3,Johnny Cash,Country,3:33,0.11255391938122859,0.07407407407407407
If You Could Read My Mind,270184,2006,2017-04-19,19,7,Johnny Cash,Country,4:30,0.10183449848777827,0.17283950617283952
Further On Up the Road,205139,2006,2017-04-19,34,1,Johnny Cash,Country,3:25,0.18223015518865585,0.024691358024691357
Love's Been Good to Me,198635,2006,2017-04-19,15,11,Johnny Cash,Country,3:18,0.08039565670087757,0.2716049382716049
Rose of My Heart,198713,2006,2017-04-19,18,5,Johnny Cash,Country,3:18,0.0964747880410531,0.1234567901234568
Four Strong Winds,275017,2006,2017-04-19,18,9,Johnny Cash,Country,4:35,0.0964747880410531,0.22222222222222224
I'm Free from the Chain Gang Now,180741,2006,2017-04-19,28,5,Johnny Cash,Country,3:0,0.15007189250830483,0.1234567901234568
Redemption Day,261668,2010,2017-04-19,14,7,Johnny Cash,Country,4:21,0.07503594625415241,0.17283950617283952
Can't Help but Wonder Where I'm Bound,201743,2010,2017-04-19,18,6,Johnny Cash,Country,3:21,0.0964747880410531,0.14814814814814814
Satisfied Mind,168228,2010,2017-04-19,30,3,Johnny Cash,Country,2:48,0.16079131340175515,0.07407407407407407
I Don't Hurt Anymore,165485,2010,2017-04-19,22,9,Johnny Cash,Country,2:45,0.11791362982795377,0.22222222222222224
The Final Countdown,308950,1986,2017-04-19,18,4,Europe,Rock,5:8,0.0964747880410531,0.09876543209876543
I Need a Hero,350275,1984,2017-04-19,12,10,Bonnie Tyler,Pop,5:50,0.06431652536070206,0.2469135802469136
The Ecstasy of Gold,237165,2007,2017-04-19,45,9,Metallica,Metal,3:57,0.2411869701026327,0.22222222222222224
Karma Chameleon,245211,1983,2017-04-27,15,4,Culture Club,Pop,4:5,0.08092851937992233,0.09942004971002485
It's a Miracle,204773,1983,2017-04-27,21,13,Culture Club,Pop,3:24,0.11329992713189126,0.3231151615575808
Way To Fall,273893,2004,2017-04-27,19,2,Starsailor,Pop,4:33,0.10250945788123496,0.04971002485501243
Nuclear,302315,2014,2017-04-27,22,3,Mike Oldfield,Rock,5:2,0.11869516175721942,0.07456503728251865
Mister Man,218226,1983,2017-04-29,15,4,Culture Club,Pop,3:38,0.0810628405739139,0.0995850622406639
In The End,217756,2000,2017-04-29,12,4,Linkin Park,Metal,3:37,0.06485027245913112,0.0995850622406639
No Diggity,306181,1996,2017-04-29,27,11,Blackstreet,Hip Hop/Rap,5:6,0.14591311303304502,0.27385892116182575
Everybody Wants to Rule the World,252682,1985,2017-04-29,18,4,Tears for Fears,Pop,4:12,0.09727540868869669,0.0995850622406639
Working Class Hero,227683,1970,2017-05-18,44,7,John Lennon,Rock,3:47,0.2415936934923505,0.17706576728499157
Cecilia,174706,1970,2017-05-18,22,9,Simon & Garfunkel,Rock,2:54,0.12079684674617525,0.22765598650927488
Gates of Babylon,407431,1978,2017-05-18,37,10,Rainbow,Metal,6:47,0.20315833316402201,0.25295109612141653
Don't Stop Believin',251245,1981,2017-05-18,17,6,Journey,Rock,4:11,0.09334301794022633,0.15177065767284992
Rainbow in the Dark,246961,1983,2017-05-18,18,7,Dio,Metal,4:6,0.0988337837014161,0.17706576728499157
The Number of the Beast,296045,1982,2017-05-18,20,10,Iron Maiden,Metal,4:56,0.10981531522379567,0.25295109612141653
The Lion Sleeps Tonight,162089,1961,2017-05-18,17,3,The Tokens,Blues/R&B,2:42,0.09334301794022633,0.07588532883642496
Rocky Raccoon,215196,1968,2017-05-20,32,6,The Beatles,Rock,3:35,0.1760013025073266,0.15202702702702703
Bring It On Home to Me,165433,1962,2017-05-20,21,5,Sam Cooke,Blues/R&B,2:45,0.11550085477043306,0.1266891891891892
Happiness Is a Warm Gun,162037,1968,2017-05-20,18,9,The Beatles,Rock,2:42,0.09900073266037121,0.22804054054054054
I'm a Man,469394,1955,2017-05-20,19,4,Bo Diddley,Blues/R&B,7:49,0.10450077336372515,0.10135135135135136
Breaking the Law,157544,1980,2017-05-20,15,10,Judas Priest,Metal,2:37,0.08250061055030934,0.2533783783783784
Mother,332721,1979,2017-05-20,23,6,Pink Floyd,Rock,5:32,0.12650093617714098,0.15202702702702703
R U Mine?,201064,2013,2017-05-20,17,6,Arctic Monkeys,Rock,3:21,0.09350069195701725,0.15202702702702703
I Don't Want to Miss a Thing,296594,1998,2017-05-20,15,1,Aerosmith,Rock,4:56,0.08250061055030934,0.02533783783783784
November Rain,536163,1991,2017-05-20,13,7,Guns N' Roses,Rock,8:56,0.07150052914360143,0.17736486486486489
Pink,233639,1997,2017-05-20,23,2,Aerosmith,Rock,3:53,0.12650093617714098,0.05067567567567568
Fear of the Dark,436453,1993,2017-05-20,33,4,Iron Maiden,Metal,7:16,0.18150134321068054,0.10135135135135136
Hallowed Be Thy Name,431098,1993,2017-05-20,16,8,Iron Maiden,Metal,7:11,0.0880006512536633,0.20270270270270271
Just the Two of Us,241423,1980,2017-05-21,7,5,Grover Washington Jr. & Bill Withers,Blues/R&B,4:1,0.038532829543024165,0.1267962806424345
Just the Two of Us,317204,1997,2017-05-21,18,7,Will Smith,Hip Hop/Rap,5:17,0.09908441882491928,0.17751479289940827
Talkin' 'Bout You,427311,1964,2017-05-25,21,6,The Animals,Rock,7:7,0.11599068027836536,0.15267175572519084
It's My Life,187088,1965,2017-05-25,20,5,The Animals,Rock,3:7,0.11046731455082415,0.1272264631043257
Mr. Blue Sky,309002,1977,2017-05-25,13,6,Electric Light Orchestra,Rock,5:9,0.07180375445803569,0.15267175572519084
Fox on the Run,210155,1975,2017-05-25,23,9,Sweet,Rock,3:30,0.1270374117334478,0.22900763358778625
Lake Shore Drive,231653,1971,2017-05-25,18,4,Aliotta Haynes Jeremiah,Rock,3:51,0.09942058309574173,0.10178117048346055
The Chain,271151,1977,2017-05-25,23,9,Fleetwood Mac,Rock,4:31,0.1270374117334478,0.22900763358778625
Southern Nights,177789,1977,2017-05-25,16,8,Glen Campbell,Pop,2:57,0.08837385164065932,0.2035623409669211
My Sweet Lord,279379,1970,2017-05-25,16,5,George Harrison,Rock,4:39,0.08837385164065932,0.1272264631043257
Brandy (You're a Fine Girl) ,186723,1972,2017-05-25,20,4,Looking Glass,Rock,3:6,0.11046731455082415,0.10178117048346055
Come a Little Bit Closer,173479,1964,2017-05-25,13,11,Jay and the Americans,Rock,2:53,0.07180375445803569,0.27989821882951654
Wham Bam Shang-A-Lang,212532,1976,2017-05-25,14,12,Silver,Pop,3:32,0.07732712018557691,0.3053435114503817
Surrender,256835,1978,2017-05-25,16,9,Cheap Trick,Rock,4:16,0.08837385164065932,0.22900763358778625
Street Fighting Man,196179,1968,2017-06-17,19,3,The Rolling Stones,Rock,3:16,0.10703193396423061,0.07785467128027682
Since I've Been Loving You,444081,1970,2017-06-17,9,6,Led Zeppelin,Rock,7:24,0.050699337140951345,0.15570934256055363
You Shook Me,387970,1969,2017-06-17,13,4,Led Zeppelin,Rock,6:27,0.07323237587026306,0.10380622837370243
Moby Dick,270053,1969,2017-06-17,18,11,Led Zeppelin,Rock,4:30,0.10139867428190269,0.28546712802768165
Do You Read Me,320914,1976,2017-06-17,35,4,Rory Gallagher,Rock,5:20,0.19716408888147743,0.10380622837370243
Lonesome Highway,322115,2003,2017-06-17,17,6,Rory Gallagher,Rock,5:22,0.09576541459957476,0.15570934256055363
I'm Waiting for the Man,283585,1967,2017-06-20,26,9,The Velvet Underground,Rock,4:43,0.14684583955945202,0.2341717259323504
Rocket Man (I Think It's Going To Be A Long Long Time),285466,1972,2017-06-20,17,6,Elton John,Rock,4:45,0.0960145874042571,0.15611448395490027
Da Ya Think I'm Sexy?,388231,1978,2017-06-20,16,7,Rod Stewart,Pop,6:28,0.09036667049812432,0.1821335646140503
Gloria,165146,1965,2017-06-20,32,3,Them,Rock,2:45,0.18073334099624863,0.07805724197745013
Mystic Eyes,163474,1965,2017-06-20,17,5,Them,Rock,2:43,0.0960145874042571,0.1300954032957502
Shout (Parts I and II),267650,1959,2017-06-20,14,10,The Isley Brothers,Blues/R&B,4:27,0.07907083668585878,0.2601908065915004
Proud Mary,190275,1969,2017-06-20,17,7,Creedence Clearwater Revival,Rock,3:10,0.0960145874042571,0.1821335646140503
Bad Moon Rising,138945,1969,2017-06-20,11,6,Creedence Clearwater Revival,Rock,2:18,0.06212708596746047,0.15611448395490027
Down on the Corner,162873,1969,2017-06-20,15,7,Creedence Clearwater Revival,Rock,2:42,0.08471875359199155,0.1821335646140503
Do You Believe in Magic,126171,1965,2017-06-20,19,8,The Lovin' Spoonful,Rock,2:6,0.10731042121652262,0.20815264527320035
Spirit in the Sky,237479,1969,2017-06-20,17,2,Norman Greenbaum,Rock,3:57,0.0960145874042571,0.05203816131830009
Can't Believe It's True,436297,1971,2017-06-20,13,5,Rory Gallagher,Rock,7:16,0.07342291977972601,0.1300954032957502
Crest of a Wave,359418,1971,2017-06-20,24,5,Rory Gallagher,Rock,5:59,0.13555000574718648,0.1300954032957502
Daughter of the Everglades,372819,1973,2017-06-20,17,10,Rory Gallagher,Rock,6:12,0.0960145874042571,0.2601908065915004
Gloria,379193,1983,2017-06-22,20,7,The Doors,Rock,6:19,0.11315461672929773,0.18245004344048654
Love Her Madly,204434,1971,2017-06-22,36,10,The Doors,Rock,3:24,0.2036783101127359,0.26064291920069504
Like a Rolling Stone,368613,1965,2017-06-22,44,6,Bob Dylan,Rock,6:8,0.248940156804455,0.15638575152041703
The Boys Are Back in Town,268146,1976,2017-06-22,13,5,Thin Lizzy,Rock,4:28,0.07355050087404352,0.13032145960034752
Roses,370050,2003,2017-06-22,42,5,OutKast,Hip Hop/Rap,6:10,0.2376246951315252,0.13032145960034752
Freedom (Live 1969),292231,1969,2017-06-22,64,1,Richie Havens,Rock,4:52,0.3620947735337527,0.026064291920069503
New Kid in Town,311144,1976,2017-06-22,17,4,Eagles,Rock,5:11,0.09618142421990306,0.10425716768027801
Stuck in the Middle with You,206628,1972,2017-07-02,21,4,Stealers Wheel,Rock,3:26,0.11985364771971321,0.105170902716915
Carry On Wayward Son,323578,1976,2017-07-13,76,3,Kansas,Rock,5:23,0.43797846252265693,0.07964601769911504
Sweet Jane,248111,1970,2017-07-14,21,5,The Velvet Underground,Rock,4:8,0.12112755717288995,0.13286093888396813
Son of a Preacher Man,148427,1969,2017-07-14,19,7,Dusty Springfield,Pop,2:28,0.10959159934690044,0.18600531443755536
Paradise,267363,2014,2017-07-14,19,10,Thorbjørn Risager & The Black Tornado,Rock,4:27,0.10959159934690044,0.26572187776793627
Chamber of Reflection,230504,2014,2017-07-14,16,8,Mac DeMarco,Pop,3:50,0.09228766260791615,0.21257750221434898
Treat Her Better,229172,2014,2017-07-14,19,6,Mac DeMarco,Pop,3:49,0.10959159934690044,0.15943312666076173
Don't Let Me Be Misunderstood,628636,2003,2017-07-14,17,9,Santa Esmeralda,Disco,10:28,0.09805564152091092,0.2391496899911426
HUMBLE.,183719,2017,2017-07-18,27,4,Kendrick Lamar,Hip Hop/Rap,3:3,0.15628915662650603,0.10666666666666667
Heavy Metal (Takin' a Ride),293041,1981,2017-07-18,20,8,Don Felder,Metal,4:53,0.1157697456492637,0.21333333333333335
China Girl,328751,1983,2017-07-18,17,7,David Bowie,Rock,5:28,0.09840428380187416,0.18666666666666665
Black or White,201195,1991,2017-07-18,18,7,Michael Jackson,Pop,3:21,0.10419277108433735,0.18666666666666665
I Want It All,281417,1989,2017-07-23,19,6,Queen,Rock,4:41,0.11047224612736659,0.16071428571428573
It's a Hard Life,249808,1984,2017-07-23,14,3,Queen,Rock,4:9,0.08140060240963855,0.08035714285714286
The Miracle,302524,1989,2017-07-23,9,3,Queen,Rock,5:2,0.05232895869191049,0.08035714285714286
Breakthru,245577,1989,2017-07-23,18,4,Queen,Rock,4:5,0.10465791738382098,0.10714285714285714
The Invisible Man,233456,1989,2017-07-23,17,2,Queen,Rock,3:53,0.09884358864027538,0.05357142857142857
I'm Going Slightly Mad,262191,1991,2017-07-23,14,5,Queen,Rock,4:22,0.08140060240963855,0.13392857142857142
Headlong,283297,1991,2017-07-23,19,6,Queen,Rock,4:43,0.11047224612736659,0.16071428571428573
Hammer to Fall,269113,1984,2017-07-23,19,0,Queen,Rock,4:29,0.11047224612736659,0.0
Friends Will Be Friends,244610,1986,2017-07-23,16,5,Queen,Rock,4:4,0.09302925989672976,0.13392857142857142
One Vision,310778,1986,2017-07-23,16,5,Queen,Rock,5:10,0.09302925989672976,0.13392857142857142
Time Is on My Side,178494,1964,2017-07-23,14,5,The Rolling Stones,Rock,2:58,0.08140060240963855,0.13392857142857142
Heart of Stone,169926,1965,2017-07-23,17,3,The Rolling Stones,Rock,2:49,0.09884358864027538,0.08035714285714286
Play with Fire,133250,1965,2017-07-23,18,8,The Rolling Stones,Rock,2:13,0.10465791738382098,0.21428571428571427
As Tears Go By,165668,1965,2017-07-23,23,6,The Rolling Stones,Rock,2:45,0.13372956110154904,0.16071428571428573
Get Off of My Cloud,179043,1965,2017-07-23,22,8,The Rolling Stones,Rock,2:59,0.12791523235800342,0.21428571428571427
Mother's Little Helper,168254,1966,2017-07-23,26,5,The Rolling Stones,Rock,2:48,0.15117254733218588,0.13392857142857142
Under My Thumb,223738,1966,2017-07-23,14,7,The Rolling Stones,Rock,3:43,0.08140060240963855,0.1875
19th Nervous Breakdown,239098,1966,2017-07-23,17,6,The Rolling Stones,Rock,3:59,0.09884358864027538,0.16071428571428573
Let's Spend the Night Together,217495,1967,2017-07-23,11,5,The Rolling Stones,Rock,3:37,0.06395761617900171,0.13392857142857142
I Heard It Through the Grapevine,670484,1970,2017-08-01,28,5,Creedence Clearwater Revival,Rock,11:10,0.16412002646047735,0.135013501350135
Black Betty,329560,1977,2017-08-01,26,4,Ram Jam,Rock,5:29,0.1523971674275861,0.10801080108010801
Mad World,182334,2001,2017-08-01,13,7,Gary Jules,Rock,3:2,0.07619858371379305,0.18901890189018902
"Girl, You'll Be a Woman Soon",188447,1994,2017-08-01,28,6,Urge Overkill,Rock,3:8,0.16412002646047735,0.16201620162016203
I Remember You,313129,1989,2017-08-01,16,4,Skid Row,Metal,5:13,0.09378287226312991,0.10801080108010801
18 and Life,229511,1989,2017-08-01,17,7,Skid Row,Metal,3:49,0.09964430177957553,0.18901890189018902
Go Your Own Way,223764,1977,2017-08-01,16,13,Fleetwood Mac,Rock,3:43,0.09378287226312991,0.35103510351035105
Fast Car,299049,1988,2017-08-01,10,10,Tracy Chapman,Folk,4:59,0.0586142951644562,0.27002700270027
Zombie,315115,1994,2017-08-01,24,3,The Cranberries,Rock,5:15,0.14067430839469489,0.08100810081008102
"Girl, You'll Be a Woman Soon",178076,1967,2017-08-03,34,6,Neil Diamond,Pop,2:58,0.1996480059100242,0.16230838593327324
Solitary Man,156630,1966,2017-08-03,22,4,Neil Diamond,Pop,2:36,0.1291840038241333,0.10820559062218214
Rhiannon,225280,1975,2017-08-03,13,6,Fleetwood Mac,Rock,3:45,0.07633600225971514,0.16230838593327324
Tuesday's Gone,453877,1973,2017-08-03,16,7,Lynyrd Skynyrd,Rock,7:33,0.09395200278118786,0.18935978358881875
Ain't No Mountain High Enough,144535,1967,2017-08-03,12,6,Marvin Gaye and Tammi Terrell,Soul,2:24,0.0704640020858909,0.16230838593327324
Lenny,307252,1983,2017-08-03,17,5,Stevie Ray Vaughan and Double Trouble,Rock,5:7,0.0998240029550121,0.13525698827772767
Jolene,140800,2017,2017-08-03,17,2,Pentatonix,A cappella,2:20,0.0998240029550121,0.05410279531109107
Scene Seven: I. The Dance of Eternity,373890,1999,2017-08-03,59,2,Dream Theater,Metal,6:13,0.34644801025563027,0.05410279531109107
Highway Star,366210,1972,2017-08-03,18,9,Deep Purple,Rock,6:6,0.10569600312883635,0.24346257889990983
Sweet of Dreams,267311,1983,2017-08-03,22,6,Rainbow,Rock,4:27,0.1291840038241333,0.16230838593327324
It Could Happen to You,257071,1976,2017-08-03,15,3,Ryo Fukui,Jazz,4:17,0.08808000260736362,0.08115419296663662
I Want to Talk About You,400326,1976,2017-08-03,14,2,Ryo Fukui,Jazz,6:40,0.08220800243353939,0.05410279531109107
Autumn Leaves,392777,1976,2017-08-03,12,8,Ryo Fukui,Jazz,6:32,0.0704640020858909,0.2164111812443643
Scenery,335255,1976,2017-08-03,15,10,Ryo Fukui,Jazz,5:35,0.08808000260736362,0.27051397655545534
Early Summer,644832,1976,2017-08-03,15,8,Ryo Fukui,Jazz,10:44,0.08808000260736362,0.2164111812443643
Willow Weep For Me,463542,1976,2017-08-03,16,5,Ryo Fukui,Jazz,7:43,0.09395200278118786,0.13525698827772767
It's Changed,351973,1977,2017-08-03,14,7,Lonnie Smith,Jazz,5:51,0.08220800243353939,0.18935978358881875
Forever and One (Neverland),233064,1996,2017-08-03,16,4,Helloween,Metal,3:53,0.09395200278118786,0.10820559062218214
God,252865,1970,2017-08-03,32,7,John Lennon,Rock,4:12,0.18790400556237571,0.18935978358881875
Hocus Pocus,402573,1971,2017-08-05,28,4,Focus,Rock,6:42,0.16471305275301748,0.1084010840108401
The Stroke,219585,1981,2017-08-05,17,7,Billy Squier,Rock,3:39,0.10000435345718918,0.1897018970189702
Peaches,247823,1977,2017-08-05,16,3,The Stranglers,Rock,4:7,0.0941217444302957,0.08130081300813008
Golden Brown,213028,1981,2017-08-05,13,6,The Stranglers,Rock,3:33,0.07647391734961526,0.16260162601626016
Wheel in the Sky,212636,1978,2017-08-05,13,2,Journey,Rock,3:32,0.07647391734961526,0.05420054200542005
Baby Driver,197250,1970,2017-08-07,12,1,Simon & Garfunkel,Rock,3:17,0.07071907539660906,0.027149321266968326
Know How,245968,1989,2017-08-07,13,0,Young MC,Hip Hop/Rap,4:5,0.0766123316796598,0.0
Bellbottoms,318119,1994,2017-08-09,27,7,Jon Spencer Blues Explosion,Rock,5:18,0.1594064380823384,0.19038984587488667
Harlem Shuffle,170109,1963,2017-08-09,25,7,Bob & Earl,Blues/R&B,2:50,0.14759855377994296,0.19038984587488667
Egyptian Reggae,156395,2017,2017-08-09,19,6,Jonathan Richman & The Modern Lovers,Reggae,2:36,0.11217490087275665,0.1631912964641886
Smokey Joe's La La,178364,2017,2017-08-09,19,4,Googie René,Blues/R&B,2:58,0.11217490087275665,0.10879419764279238
B-A-B-Y,176143,1966,2017-08-09,20,3,Carla Thomas,Blues/R&B,2:56,0.11807884302395437,0.0815956482320943
Neat Neat Neat,319843,2017,2017-08-09,32,6,The Damned,Rock,5:19,0.188926148838327,0.1631912964641886
Let's Go Away For Awhile (Live),170501,2017,2017-08-09,11,6,The Beach Boys,Rock,2:50,0.06494336366317491,0.1631912964641886
Kashmere,268904,2017,2017-08-09,16,3,Kashmere Stage Band,Rock,4:28,0.0944630744191635,0.0815956482320943
Unsquare Dance,127529,2017,2017-08-09,31,8,The Dave Brubeck Quartet,Jazz,2:7,0.1830222066871293,0.21758839528558477
Easy,253126,1977,2017-08-09,15,5,Commodores,Funk,4:13,0.08855913226796579,0.1359927470534905
Debora,194455,2017,2017-08-09,17,10,T. Rex,Rock,3:14,0.10036701657036122,0.271985494106981
Brighton Rock,308114,1974,2017-08-09,17,8,Queen,Rock,5:8,0.10036701657036122,0.21758839528558477
"Never, Never Gonna Give You Up",288026,1973,2017-08-09,14,4,Barry White,Blues/R&B,4:48,0.08265519011676806,0.10879419764279238
Get Out of Denver,164493,1974,2017-08-10,15,10,Bob Seger,Rock,2:44,0.08863949445695668,0.2722323049001815
The Needle and The Spoon,233743,1974,2017-08-10,27,3,Lynyrd Skynyrd,Rock,3:53,0.15955109002252202,0.08166969147005444
On The Hunt,328019,1975,2017-08-10,17,3,Lynyrd Skynyrd,Rock,5:28,0.10045809371788424,0.08166969147005444
Gimme Back My Bullets,210390,1976,2017-08-11,23,4,Lynyrd Skynyrd,Rock,3:30,0.13603733736034054,0.10899182561307902
I Ain't the One,237609,1973,2017-08-11,17,5,Lynyrd Skynyrd,Rock,3:57,0.10054933630981693,0.1362397820163488
Saturday Night Special,313469,1975,2017-08-11,14,5,Lynyrd Skynyrd,Rock,5:13,0.08280533578455511,0.1362397820163488
Barracuda,264568,1977,2017-08-11,16,5,Heart,Rock,4:24,0.09463466946806298,0.1362397820163488
Black Magic Woman/Gypsy Queen,334210,1970,2017-08-11,20,8,Santana,Rock,5:34,0.11829333683507873,0.21798365122615804
Waitin' for the Bus,175046,1973,2017-08-11,20,14,ZZ Top,Rock,2:55,0.11829333683507873,0.3814713896457766
Behind Blue Eyes,207229,1971,2017-08-11,15,7,The Who,Rock,3:27,0.08872000262630904,0.1907356948228883
Who Do You Love?,265743,1978,2017-08-11,22,2,George Thorogood & The Destroyers,Rock,4:25,0.1301226705185866,0.05449591280653951
From the Beginning,256026,1972,2017-08-11,9,5,"Emerson, Lake & Palmer",Rock,4:16,0.05323200157578542,0.1362397820163488
Already Gone,256052,1974,2017-08-11,20,7,Eagles,Rock,4:16,0.11829333683507873,0.1907356948228883
Take it Easy,211983,1972,2017-08-11,17,7,Eagles,Rock,3:31,0.10054933630981693,0.1907356948228883
Harlem Shuffle,204721,1986,2017-08-29,22,4,The Rolling Stones,Rock,3:24,0.13228537418371547,0.11080332409972299
I'd Love to Change the World,229198,1971,2017-08-29,10,6,Ten Years After,Rock,3:49,0.060129715538052485,0.16620498614958448
Foreplay/Long Time,456202,1976,2017-08-29,12,7,Boston,Rock,7:36,0.07215565864566298,0.19390581717451524
Brown Eyed Girl,184346,1967,2017-08-29,16,7,Van Morrison,Rock,3:4,0.09620754486088397,0.19390581717451524
Witchy Woman,255686,1972,2017-08-29,14,2,Eagles,Rock,4:15,0.08418160175327347,0.055401662049861494
Oh Well,545828,1969,2017-08-30,19,5,Fleetwood Mac,Rock,9:5,0.11435204774736654,0.13863216266173753
Me and Bobby McGee,272274,1971,2017-08-30,10,7,Janis Joplin,Rock,4:32,0.060185288288087654,0.19408502772643255
Bloody Well Right,278230,1974,2017-08-30,11,6,Supertramp,Rock,4:38,0.06620381711689642,0.16635859519408502
Dirty Deeds Done Dirt Cheap,251742,1976,2017-08-30,17,5,AC/DC,Rock,4:11,0.10231499008974901,0.13863216266173753
Burnin' For You,273162,1981,2017-08-30,14,7,Blue Öyster Cult,Rock,4:33,0.08425940360332272,0.19408502772643255
Moving in Stereo,284630,1978,2017-08-30,16,6,The Cars,Rock,4:44,0.09629646126094024,0.16635859519408502
Bargain,334210,1971,2017-08-30,13,6,The Who,Rock,5:34,0.07824087477451394,0.16635859519408502
Maybe I'm Amazed,233795,1970,2017-08-30,19,10,Paul McCartney,Rock,3:53,0.11435204774736654,0.27726432532347506
Bennie and the Jets,324571,1973,2017-08-30,18,5,Elton John,Pop,5:24,0.10833351891855776,0.13863216266173753
Candle in the Wind,231549,1973,2017-08-30,14,3,Elton John,Pop,3:51,0.08425940360332272,0.08317929759704251
Ship of Fools,300773,1988,2017-08-30,14,3,Robert Plant,Rock,5:0,0.08425940360332272,0.08317929759704251
The Ocean,278987,1973,2017-08-30,14,4,Led Zeppelin,Rock,4:38,0.08425940360332272,0.11090573012939002
Boogie with Stu,233822,1975,2017-08-30,23,5,Led Zeppelin,Rock,3:53,0.13842616306260158,0.13863216266173753
Dazed and Confused (Live in 1973),1736672,1973,2017-08-30,12,5,Led Zeppelin,Rock,28:56,0.07222234594570517,0.13863216266173753
No Quarter (Live 1973),727118,1973,2017-08-30,13,6,Led Zeppelin,Rock,12:7,0.07824087477451394,0.16635859519408502
Since I've Been Loving You (Live 1973),482063,1973,2017-08-30,18,4,Led Zeppelin,Rock,8:2,0.10833351891855776,0.11090573012939002
Run Through the Jungle,186592,1970,2017-08-30,22,3,Creedence Clearwater Revival,Rock,3:6,0.13240763423379284,0.08317929759704251
Up Around the Bend,162690,1970,2017-08-30,14,8,Creedence Clearwater Revival,Rock,2:42,0.08425940360332272,0.22181146025878004
Freebird (Live 1976),838217,1976,2017-08-30,19,10,Lynyrd Skynyrd,Rock,13:58,0.11435204774736654,0.27726432532347506
Long as I Can See the Light,210964,1970,2017-08-30,14,3,Creedence Clearwater Revival,Rock,3:30,0.08425940360332272,0.08317929759704251
Suzie Q,276401,1968,2017-08-30,19,6,Creedence Clearwater Revival,Rock,4:36,0.11435204774736654,0.16635859519408502
Green River,154801,1969,2017-08-30,17,1,Creedence Clearwater Revival,Rock,2:34,0.10231499008974901,0.027726432532347505
Born on the Bayou,316525,1969,2017-08-30,16,9,Creedence Clearwater Revival,Rock,5:16,0.09629646126094024,0.24953789279112754
"Good Golly, Miss Molly",163735,1969,2017-08-30,23,3,Creedence Clearwater Revival,Rock,2:43,0.13842616306260158,0.08317929759704251
